,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
5140,     156  30  5,Nepal,2016,province 3,26,10,1,urban,poorer,1,does not own,does not own,0,0,in the past year,0,not paid,,6.0,6,1,male,active in last 4 weeks,2,both want same,,,,,,,
5141,     156  32  1,Nepal,2016,province 3,42,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,2.0,2,3,female,active in last 4 weeks,2,both want same,,1,1,1,0,1,2
5142,     156  38  2,Nepal,2016,province 3,43,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,6,3,male,active in last 4 weeks,3,both want same,,,,,,,
5143,     156  38  5,Nepal,2016,province 3,20,8,1,urban,poorest,0,does not own,does not own,0,0,no,0,,,10.0,6,1,male,active in last 4 weeks,2,both want same,,,,,,,
5147,     156  45  3,Nepal,2016,province 3,27,4,1,urban,poorest,0,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,not paid,,7.0,5,2,female,active in last 4 weeks,2,husband wants more,,,,,,,
5148,     156  47  2,Nepal,2016,province 3,45,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,5.0,7,5,male,active in last 4 weeks,2,,,1,1,1,1,1,3
5149,     156  47  4,Nepal,2016,province 3,23,10,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,11.0,7,1,male,active in last 4 weeks,2,both want same,,,,,,,
5150,     156  51  3,Nepal,2016,province 3,22,6,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,4,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
5151,     156  53  2,Nepal,2016,province 3,27,4,1,urban,middle,2,does not own,does not own,0,0,in the past year,0,cash only,about the same,8.0,5,3,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5153,     157   5  4,Nepal,2016,province 3,31,11,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,6,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5154,     157  14  2,Nepal,2016,province 3,42,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,4.0,5,3,male,active in last 4 weeks,2,,respondent and husband/partner,,,,,,
5156,     157  18  2,Nepal,2016,province 3,48,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,5,4,male,active in last 4 weeks,2,,respondent alone,,,,,,
5157,     157  18  3,Nepal,2016,province 3,27,7,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,3.0,5,2,male,not active in last 4 weeks - not postpartum abstinence,2,,respondent alone,,,,,,
5158,     157  23  2,Nepal,2016,province 3,42,3,1,urban,poorer,1,does not own,does not own,0,0,no,0,,,5.0,9,7,male,active in last 4 weeks,2,both want same,,,,,,,
5162,     157  36  3,Nepal,2016,province 3,24,11,1,urban,poorer,1,does not own,does not own,0,0,no,0,,,11.0,4,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5163,     157  41  3,Nepal,2016,province 3,46,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,5,5,female,active in last 4 weeks,2,,respondent and husband/partner,0,0,0,0,0,0
5164,     157  45  3,Nepal,2016,province 3,25,8,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,10.0,5,3,male,active in last 4 weeks,2,both want same,,,,,,,
5165,     157  50  2,Nepal,2016,province 3,35,5,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,5.0,3,1,male,active in last 4 weeks,1,,,1,1,1,1,1,3
5166,     157  54  3,Nepal,2016,province 3,22,2,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,0.0,6,3,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5167,     157  63  2,Nepal,2016,province 3,48,0,1,urban,middle,2,alone only,does not own,1,0,currently working,1,cash only,about the same,1.0,5,8,male,active in last 4 weeks,2,both want same,husband/partner alone,,,,,,
5168,     157  68  2,Nepal,2016,province 3,49,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,3,7,male,active in last 4 weeks,3,husband wants more,,0,0,0,0,0,0
5172,     157  77  4,Nepal,2016,province 3,18,6,1,urban,richer,3,does not own,does not own,0,0,currently working,1,not paid,,10.0,6,1,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5173,     157  81  3,Nepal,2016,province 3,34,5,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,5,3,male,not active in last 4 weeks - not postpartum abstinence,3,,,,,,,,
5174,     157  86  2,Nepal,2016,province 3,45,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,5,5,male,active in last 4 weeks,2,husband wants more,,,,,,,
5176,     157  90  2,Nepal,2016,province 3,29,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,5.0,4,2,male,active in last 4 weeks,2,,,,,,,,
5177,     157  95  2,Nepal,2016,province 3,45,0,1,urban,poorer,1,does not own,alone only,0,1,currently working,1,cash and in-kind,less than him,5.0,3,2,male,active in last 4 weeks,2,,respondent and husband/partner,0,0,0,0,0,0
5178,     157  99  2,Nepal,2016,province 3,48,0,1,urban,middle,2,does not own,does not own,0,0,no,0,,,3.0,4,2,male,not active in last 4 weeks - not postpartum abstinence,2,,,,,,,,
5179,     157  99  4,Nepal,2016,province 3,25,11,1,urban,middle,2,does not own,does not own,0,0,no,0,,,11.0,4,0,male,active in last 4 weeks,1,both want same,,,,,,,
5180,     157 104  2,Nepal,2016,province 3,37,11,1,urban,poorer,1,does not own,does not own,0,0,no,0,,,10.0,4,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5181,     157 113  2,Nepal,2016,province 3,25,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,3.0,4,2,male,active in last 4 weeks,2,both want same,husband/partner alone,0,0,0,0,0,0
5182,     157 117  2,Nepal,2016,province 3,45,5,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,about the same,5.0,7,3,male,active in last 4 weeks,1,,respondent and husband/partner,,,,,,
5183,     157 117  5,Nepal,2016,province 3,20,10,1,urban,richer,3,does not own,does not own,0,0,no,0,,,10.0,7,0,male,active in last 4 weeks,2,both want same,,,,,,,
5184,     157 122  1,Nepal,2016,province 3,40,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,4.0,4,2,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5185,     157 126  2,Nepal,2016,province 3,45,0,1,urban,richer,3,does not own,does not own,0,0,no,0,,,11.0,2,4,male,active in last 4 weeks,3,,,,,,,,
5188,     157 135  2,Nepal,2016,province 3,20,10,1,urban,middle,2,does not own,does not own,0,0,no,0,,,11.0,2,0,male,active in last 4 weeks,2,both want same,,,,,,,
5189,     158   2  1,Nepal,2016,province 3,34,5,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,8.0,4,3,female,active in last 4 weeks,2,,,0,1,0,0,1,1
5190,     158   5  3,Nepal,2016,province 3,32,4,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,8.0,5,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5193,     158  13  2,Nepal,2016,province 3,39,1,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,6,4,male,active in last 4 weeks,2,husband wants more,respondent alone,1,1,1,0,1,2
5194,     158  13  4,Nepal,2016,province 3,22,9,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,9.0,6,0,male,active in last 4 weeks,2,both want same,,,,,,,
5195,     158  15  3,Nepal,2016,province 3,35,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,5,4,male,not active in last 4 weeks - not postpartum abstinence,2,,,,,,,,
5197,     158  20  2,Nepal,2016,province 3,44,0,1,urban,middle,2,does not own,alone only,0,1,currently working,1,cash and in-kind,less than him,0.0,5,4,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,,,,,,
5200,     158  23  2,Nepal,2016,province 3,39,5,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,4.0,4,3,male,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,1,1,0,0,1,2
5202,     158  28  1,Nepal,2016,province 3,47,0,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,don't know,9.0,2,9,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,respondent alone,0,0,0,0,0,0
5203,     158  31  2,Nepal,2016,province 3,45,0,1,urban,middle,2,alone only,alone only,1,1,currently working,1,not paid,,2.0,6,4,male,active in last 4 weeks,2,both want same,,,,,,,
5204,     158  31  3,Nepal,2016,province 3,24,8,1,urban,middle,2,does not own,does not own,0,0,in the past year,0,not paid,,3.0,6,2,male,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
5205,     158  36  2,Nepal,2016,province 3,42,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,4.0,2,5,male,active in last 4 weeks,5,husband wants fewer,,,,,,,
5207,     158  44  2,Nepal,2016,province 3,34,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,6,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5208,     158  44  5,Nepal,2016,province 3,30,4,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,9.0,6,0,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,,0,0,0,0,0,0
5209,     158  46  2,Nepal,2016,province 3,23,2,1,urban,richer,3,does not own,does not own,0,0,currently working,1,not paid,,5.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
5210,     158  49  2,Nepal,2016,province 3,34,8,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,5.0,3,2,male,active in last 4 weeks,2,,,1,1,0,1,1,3
5211,     158  52  2,Nepal,2016,province 3,34,6,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,11.0,4,2,male,active in last 4 weeks,2,,respondent alone,,,,,,
5213,     158  57  2,Nepal,2016,province 3,27,4,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,in-kind only,,5.0,4,2,male,active in last 4 weeks,2,,,,,,,,
5214,     158  62  5,Nepal,2016,province 3,27,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,6.0,9,4,male,active in last 4 weeks,3,husband wants fewer,,,,,,,
5215,     158  65  2,Nepal,2016,province 3,34,9,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,5.0,3,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5216,     158  70  2,Nepal,2016,province 3,29,0,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,1.0,5,4,male,active in last 4 weeks,3,both want same,husband/partner alone,,,,,,
5218,     158  72  2,Nepal,2016,province 3,47,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,0.0,6,3,male,active in last 4 weeks,2,both want same,,,,,,,
5221,     158  75  4,Nepal,2016,province 3,23,10,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,10.0,5,0,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5223,     158  78  2,Nepal,2016,province 3,25,4,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,2.0,6,2,male,active in last 4 weeks,2,both want same,,,,,,,
5224,     159  10  2,Nepal,2016,province 3,43,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,about the same,0.0,6,5,male,active in last 4 weeks,2,,husband/partner alone,,,,,,
5227,     159  15  4,Nepal,2016,province 3,38,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,11.0,6,3,male,active in last 4 weeks,3,,,0,0,0,0,0,0
5229,     159  20  3,Nepal,2016,province 3,31,9,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,11.0,6,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5230,     159  25  4,Nepal,2016,province 3,26,11,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,8.0,5,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,0,0,0,0,0,0
5231,     159  30  2,Nepal,2016,province 3,44,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,about the same,9.0,2,4,male,active in last 4 weeks,4,,husband/partner alone,,,,,,
5232,     159  35  2,Nepal,2016,province 3,46,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,0.0,2,3,male,not active in last 4 weeks - not postpartum abstinence,3,,husband/partner alone,0,0,0,0,0,0
5233,     159  39  3,Nepal,2016,province 3,42,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,6,3,female,active in last 4 weeks,3,,,,,,,,
5235,     159  49  1,Nepal,2016,province 3,32,6,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,about the same,10.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,2,,respondent alone,,,,,,
5236,     159  54  2,Nepal,2016,province 3,46,0,1,urban,middle,2,alone only,alone only,1,1,currently working,1,cash and in-kind,husband/partner doesn't bring in money,10.0,3,4,female,not active in last 4 weeks - not postpartum abstinence,3,,respondent alone,0,0,0,0,0,0
5238,     159  69  1,Nepal,2016,province 3,38,0,1,urban,richer,3,does not own,does not own,0,0,currently working,1,not paid,,2.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,2,,,,,,,,
5239,     159  73  2,Nepal,2016,province 3,32,0,1,urban,middle,2,alone only,alone only,1,1,currently working,1,cash only,more than him,5.0,4,2,male,active in last 4 weeks,2,,husband/partner alone,0,0,0,0,0,0
5240,     159  78  2,Nepal,2016,province 3,42,0,1,urban,poorer,1,alone only,alone only,1,1,currently working,1,cash and in-kind,less than him,0.0,4,3,male,active in last 4 weeks,3,,husband/partner alone,,,,,,
5241,     159  83  2,Nepal,2016,province 3,38,0,1,urban,richest,4,does not own,alone only,0,1,currently working,1,not paid,,0.0,4,4,male,active in last 4 weeks,2,,,0,1,0,0,1,1
5243,     159  88  3,Nepal,2016,province 3,38,0,1,urban,richer,3,does not own,alone only,0,1,currently working,1,not paid,,10.0,8,4,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5248,     159 103  2,Nepal,2016,province 3,20,0,1,urban,poorest,0,does not own,does not own,0,0,in the past year,0,cash only,less than him,0.0,3,1,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
5249,     159 112  2,Nepal,2016,province 3,40,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,0.0,6,5,male,active in last 4 weeks,3,,,1,1,0,0,1,2
5251,     159 122  3,Nepal,2016,province 3,45,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,in-kind only,,0.0,5,2,male,active in last 4 weeks,2,,,,,,,,
5253,     159 127  2,Nepal,2016,province 3,18,11,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,7.0,2,0,male,active in last 4 weeks,2,both want same,,,,,,,
5254,     159 132  2,Nepal,2016,province 3,26,0,1,urban,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,2,male,active in last 4 weeks,2,,,1,0,0,1,1,2
5255,     160   4  1,Nepal,2016,province 3,44,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,in-kind only,,0.0,2,0,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,,1,1,1,1,1,3
5256,     160  11  2,Nepal,2016,province 3,33,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,6.0,3,1,male,active in last 4 weeks,1,both want same,,,,,,,
5258,     160  25  2,Nepal,2016,province 3,40,4,1,rural,richest,4,alone only,alone only,1,1,currently working,1,not paid,,9.0,2,2,male,active in last 4 weeks,3,,,,,,,,
5259,     160  31  3,Nepal,2016,province 3,42,9,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,9.0,3,2,male,active in last 4 weeks,2,,,0,0,0,0,0,0
5260,     160  38  2,Nepal,2016,province 3,34,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,more than him,9.0,4,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5261,     160  45  3,Nepal,2016,province 3,35,0,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,8.0,8,3,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
5263,     160  52  2,Nepal,2016,province 3,24,7,1,rural,middle,2,does not own,does not own,0,0,no,0,,,7.0,4,2,male,active in last 4 weeks,2,both want same,,,,,,,
5264,     160  66  1,Nepal,2016,province 3,29,6,1,rural,richest,4,does not own,alone only,0,1,currently working,1,cash only,less than him,11.0,2,1,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5265,     160  73  3,Nepal,2016,province 3,23,5,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,cash only,less than him,11.0,3,0,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5266,     160  80  2,Nepal,2016,province 3,45,10,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,about the same,11.0,2,2,male,active in last 4 weeks,2,,husband/partner alone,,,,,,
5267,     160  87  2,Nepal,2016,province 3,30,0,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,5.0,8,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5268,     160  87  6,Nepal,2016,province 3,26,11,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,11.0,8,2,male,active in last 4 weeks,2,both want same,,,,,,,
5269,     160  94  2,Nepal,2016,province 3,23,9,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,0.0,3,1,male,active in last 4 weeks,2,both want same,,,,,,,
5270,     160 101  1,Nepal,2016,province 3,30,11,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,2,1,female,active in last 4 weeks,1,both want same,respondent alone,0,0,0,0,0,0
5273,     160 115  3,Nepal,2016,province 3,21,9,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,4,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,0,0,0,0,0,0
5275,     160 142  4,Nepal,2016,province 3,22,11,1,rural,middle,2,does not own,does not own,0,0,no,0,,,11.0,4,0,female,active in last 4 weeks,2,don't know,,0,0,0,0,0,0
5276,     160 149  2,Nepal,2016,province 3,46,0,1,rural,richest,4,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,4,male,active in last 4 weeks,3,,,,,,,,
5279,     160 170  1,Nepal,2016,province 3,26,2,1,rural,richer,3,does not own,does not own,0,0,no,0,,,5.0,3,1,female,not active in last 4 weeks - not postpartum abstinence,1,husband wants more,,0,0,0,1,1,1
5280,     160 177  1,Nepal,2016,province 3,31,4,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,7,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
5281,     160 177  4,Nepal,2016,province 3,26,10,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,10.0,7,0,female,not active in last 4 weeks - not postpartum abstinence,1,both want same,,,,,,,
5283,     160 184  2,Nepal,2016,province 3,23,6,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,6.0,4,2,male,active in last 4 weeks,1,husband wants more,respondent alone,0,0,0,0,0,0
5284,     160 191  1,Nepal,2016,province 3,38,9,1,rural,richer,3,does not own,does not own,0,0,in the past year,0,cash only,less than him,7.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,2,don't know,respondent alone,,,,,,
5285,     160 205  4,Nepal,2016,province 3,25,11,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,6,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5286,     161   5  3,Nepal,2016,province 3,21,9,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,4,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,,0,0,0,0,0,0
5287,     161  13  2,Nepal,2016,province 3,43,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,2.0,4,4,male,active in last 4 weeks,3,both want same,,,,,,,
5288,     161  22  2,Nepal,2016,province 3,16,6,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,2,0,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,husband/partner alone,0,0,0,0,0,0
5289,     161  40  3,Nepal,2016,province 3,23,11,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,5.0,4,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5290,     161  40  4,Nepal,2016,province 3,21,8,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,2.0,4,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,,,,,,,
5291,     161  48  2,Nepal,2016,province 3,28,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,2.0,5,3,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5292,     161  57  2,Nepal,2016,province 3,26,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,2.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,1,1,0,0,1,2
5293,     161  66  4,Nepal,2016,province 3,25,5,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,9.0,6,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,,,,,,
5295,     161  83  2,Nepal,2016,province 3,30,8,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,5,2,male,active in last 4 weeks,2,both want same,husband/partner alone,,,,,,
5296,     161  92  1,Nepal,2016,province 3,40,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,2.0,5,3,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,husband/partner alone,0,0,0,0,0,0
5297,     161 101  2,Nepal,2016,province 3,29,0,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,5.0,4,2,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,respondent alone,,,,,,
5299,     161 144  4,Nepal,2016,province 3,22,11,1,rural,richest,4,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,about the same,11.0,4,0,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
5300,     161 162  1,Nepal,2016,province 3,30,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,5.0,3,2,female,not active in last 4 weeks - postpartum abstinence,2,both want same,,0,0,0,0,0,0
5302,     161 197  1,Nepal,2016,province 3,33,8,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,4,3,female,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5303,     161 206  4,Nepal,2016,province 3,24,11,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,8,2,female,active in last 4 weeks,2,,,,,,,,
5305,     161 214  3,Nepal,2016,province 3,35,8,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,10.0,6,3,male,not active in last 4 weeks - not postpartum abstinence,2,,respondent and husband/partner,,,,,,
5307,     161 223  2,Nepal,2016,province 3,43,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,3.0,3,1,male,active in last 4 weeks,1,both want same,,,,,,,
5308,     161 232  1,Nepal,2016,province 3,28,6,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,3,3,female,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
5309,     161 241  1,Nepal,2016,province 3,33,4,1,rural,middle,2,does not own,does not own,0,0,currently working,1,not paid,,6.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5310,     161 249  1,Nepal,2016,province 3,40,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,0.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,respondent alone,1,1,0,0,1,2
5311,     161 258  4,Nepal,2016,province 3,26,11,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,about the same,11.0,6,2,male,active in last 4 weeks,2,both want same,husband/partner alone,,,,,,
5312,     162   8  2,Nepal,2016,province 3,28,11,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,in-kind only,,10.0,4,0,male,active in last 4 weeks,1,both want same,,,,,,,
5313,     162  15  2,Nepal,2016,province 3,39,5,1,urban,richer,3,does not own,alone only,0,1,currently working,1,not paid,,9.0,2,2,male,active in last 4 weeks,2,,,0,0,0,0,0,0
5314,     162  30  2,Nepal,2016,province 3,29,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,10.0,4,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5315,     162  37  4,Nepal,2016,province 3,29,11,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,11.0,7,2,male,active in last 4 weeks,2,both want same,,,,,,,
5316,     162  45  3,Nepal,2016,province 3,34,10,1,urban,richer,3,does not own,does not own,0,0,currently working,1,in-kind only,,11.0,5,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
5317,     162  52  1,Nepal,2016,province 3,37,0,1,urban,poorer,1,alone only,does not own,1,0,currently working,1,not paid,,5.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,2,,,,,,,,
5319,     162  60  1,Nepal,2016,province 3,41,8,1,urban,richer,3,does not own,does not own,0,0,currently working,1,not paid,,11.0,4,4,female,active in last 4 weeks,2,,,,,,,,
5322,     162  67  3,Nepal,2016,province 3,29,5,1,urban,middle,2,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,2,female,not active in last 4 weeks - not postpartum abstinence,2,,,,,,,,
5323,     162  74  3,Nepal,2016,province 3,38,0,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,3.0,6,3,male,active in last 4 weeks,2,both want same,,1,0,0,0,1,1
5324,     162  96  2,Nepal,2016,province 3,18,9,1,urban,middle,2,does not own,does not own,0,0,no,0,,,10.0,3,1,male,active in last 4 weeks,2,both want same,,,,,,,
5325,     162 104  2,Nepal,2016,province 3,31,10,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,4,2,male,active in last 4 weeks,1,husband wants more,respondent alone,0,0,0,0,0,0
5326,     162 111  2,Nepal,2016,province 3,37,0,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,about the same,9.0,4,3,male,active in last 4 weeks,2,,husband/partner alone,,,,,,
5328,     162 126  1,Nepal,2016,province 3,42,7,1,urban,richer,3,alone only,alone only,1,1,currently working,1,cash and in-kind,less than him,10.0,1,2,female,not active in last 4 weeks - not postpartum abstinence,2,,respondent and husband/partner,,,,,,
5329,     162 133  2,Nepal,2016,province 3,40,5,1,urban,middle,2,does not own,alone only,0,1,currently working,1,cash only,about the same,8.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
5333,     162 185  3,Nepal,2016,province 3,23,9,1,urban,richer,3,does not own,does not own,0,0,currently working,1,not paid,,8.0,5,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
